Locality,Sample,mab,Latitude,Longitude,Geologic Unit(s),Fossil,Fossil Subgroup,Fossil Unit,Reference,Period,Epoch,Age,projectName,Sample Collector
AMNH 678,AMNH 678,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Stenoscisma sp.,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 678,USNM 747,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Composita nucella,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 678,USNM 747,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Hustedia decollatensis,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 678,USNM 747,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Megousia auriculata,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 678,USNM 747,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Phrenophoria corpulenta,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 678,USNM 747,n/a,31.9809,-104.9232,Cutoff Formation,Invertebrate,Brachiopod,Tautosia expansa,Cooper and Grant (1977),Permian,Cisuralian,Kungurian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 774,AMNH 774,n/a,31.9791,-104.7714,Capitan Limestone,Invertebrate,Brachiopod,Aneuthelasma amygdalinum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 774,AMNH 774,n/a,31.9791,-104.7714,Capitan Limestone,Invertebrate,Brachiopod,Grandaurispina sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 774,AMNH 774,n/a,31.9791,-104.7714,Capitan Limestone,Invertebrate,Brachiopod,Stenoscisma sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 774,AMNH 774,n/a,31.9791,-104.7714,Capitan Limestone,Invertebrate,Brachiopod,Thamnosia capitanensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
